"LMA"	"SWP_M"	"SWP_L"	"SWS_M"	"SWS_L"	"e_W"	"e_L"	"Dkleaf_M"	"Dkleaf_L"	"Kleaf_max"	"P50"	"P88"	"Phe"	"ISI"
0.0819	0.0818	0.0823	0.0593	0.1032	0.0813	0.143	0.0855	0.0855	0.0857	0.0809	0.0726	0.0759	0.0789
0.0831	0.0696	0.0741	0.0814	0.0681	0.0779	0.0804	0.0778	0.0855	0.0745	0.0879	0.0788	0.0802	0.0862
0.0755	0.074	0.0733	0.0591	0.0661	0.0772	0.1809	0.0753	0.0869	0.0808	0.0819	0.0737	0.0767	0.0848
0.0909	0.0772	0.0787	0.0814	0.0839	0.0907	0.3568	0.0839	0.0868	0.0925	0.5243	0.4726	0.0844	0.6318
0.0816	0.0703	0.07	0.0798	0.0681	0.0808	0.0893	0.0713	0.0828	0.0802	0.0818	0.0803	0.0789	0.0898
0.0767	0.0769	0.0722	0.0805	0.0775	0.5334	0.5328	0.085	0.0913	0.0834	0.7174	0.6328	0.081	0.0871
0.0775	0.0801	0.0763	0.172	0.0751	0.0833	0.1727	0.0807	0.0828	0.0816	0.6295	0.5762	0.0812	0.0951
0.0791	0.0685	0.2384	0.0721	0.0721	0.0825	0.2991	0.0778	0.0865	0.0783	0.3482	0.3013	0.0726	0.0844
0.0746	0.0781	0.0698	0.0725	0.0709	0.1612	0.0875	0.08	0.0822	0.0862	0.3675	0.3212	0.0787	0.0853
0.0787	0.0824	0.0767	0.0738	0.0743	0.0807	0.0906	0.0833	0.082	0.0816	0.0894	0.086	0.0801	0.3056
0.0771	0.1455	0.0709	0.0764	0.1951	0.0833	0.086	0.0807	0.0824	0.0837	0.5557	0.4633	0.0819	0.0813
0.0784	0.1114	0.123	0.0841	0.0849	0.0818	0.0886	0.0841	0.0875	0.0865	0.5365	0.5136	0.0818	0.0813
0.0787	0.1164	0.0773	0.0814	0.0816	0.0865	0.1775	0.081	0.084	0.0871	0.3641	0.3343	0.0834	0.0849
0.0759	0.0698	0.0716	0.0834	0.0769	0.0777	0.0877	0.0793	0.0859	0.0801	0.3536	0.3162	0.0809	0.2218
0.0839	0.2368	0.0804	0.0705	0.0846	0.0847	0.2586	0.0854	0.0898	0.0844	0.0853	0.084	0.4249	0.083
0.0707	0.0709	0.071	0.077	0.0811	0.084	0.0841	0.0825	0.7901	0.0843	0.3965	0.3765	0.0781	0.0891
0.0791	0.074	0.0736	0.0742	0.0743	0.0866	0.0902	0.0758	0.0877	0.0792	0.0842	0.0816	0.0791	0.3416
0.2944	0.078	0.0772	0.0759	0.0772	0.0834	0.088	0.0816	0.0862	0.0828	0.0882	0.0923	0.0815	0.0807
0.0758	0.0789	0.077	0.0769	0.0787	0.0819	0.1882	0.0777	0.0837	0.0839	0.4909	0.4369	0.3069	0.0838
0.0739	0.0901	0.0798	0.2073	0.0828	0.7448	0.7112	0.0815	0.0864	0.0747	0.7845	0.6866	0.0774	0.0878
0.0809	0.0764	0.1297	0.0792	0.0779	0.0827	0.0887	0.0788	0.0869	0.0816	0.4175	0.3722	0.0742	0.0818
0.074	0.435	1.1096	0.0766	0.0819	0.0896	1.5226	0.0784	0.0855	0.0792	0.7768	0.5724	0.081	0.0874
0.0733	0.0727	0.1531	0.076	0.0772	0.0829	0.2954	0.0891	0.0841	0.088	0.4105	0.3764	0.0792	0.0943
0.0812	0.1115	0.0742	0.0756	0.0772	0.0772	0.2313	0.0915	0.0851	0.0859	0.362	0.3273	0.0817	0.0836
0.0825	0.0813	0.0743	0.0769	0.0797	0.0812	0.0862	0.0812	1.0394	0.0851	0.0837	0.0847	0.0792	0.087
0.0807	0.0694	0.1225	0.0735	0.0769	0.074	0.0864	0.0819	0.0875	0.0781	0.3878	0.3408	0.0748	0.0855
0.072	0.1042	0.0648	0.0753	0.0774	0.0797	0.0823	0.0799	0.0825	0.0821	0.3822	0.3433	0.0785	0.0818
0.0775	0.0817	0.078	0.1533	0.0776	0.084	0.1676	0.081	0.083	0.0844	0.5531	0.494	0.08	0.0934
0.0743	0.0777	0.0698	0.0783	0.1555	0.0828	0.0821	0.0847	0.0942	0.0812	0.523	0.4453	0.0785	0.0836
0.425	0.0749	0.0677	0.0751	0.0782	0.0804	0.0769	0.0821	0.0786	0.0815	0.3926	0.3431	0.0797	0.0839
0.0752	0.0819	0.0768	0.0783	0.0788	0.0921	0.2608	0.0801	0.0863	0.0797	0.533	0.5019	0.4666	0.0805
0.0795	0.0772	0.0748	0.0603	0.0755	0.0834	0.1851	0.0808	0.0869	0.0824	0.0908	0.1224	0.0802	0.085
0.0761	0.0857	0.0891	0.2839	0.0788	0.8801	0.7992	0.0785	0.0809	0.0798	0.6639	0.596	0.0776	0.0866
0.0803	0.0768	0.076	0.0838	0.0769	0.0853	0.1932	0.0831	0.0871	0.2438	0.5375	0.4591	0.082	0.0887
0.0722	0.1044	0.0671	0.0562	0.0705	0.0767	0.079	0.0722	0.0813	0.0826	0.0765	0.0717	0.0717	0.0833
0.2719	0.0681	0.0641	0.0744	0.0797	0.0785	0.0812	0.088	0.0823	0.0791	0.3763	0.3337	0.0761	0.0828
0.075	0.085	0.0757	0.0871	0.086	0.0888	0.3162	0.0856	1.0573	0.0855	0.4479	0.4118	0.0865	0.088
0.0823	0.08	0.0694	0.0759	0.0761	0.0899	0.2473	0.081	0.0853	0.0872	0.3548	0.3051	0.0767	0.2992
0.0747	0.0802	0.0755	0.0627	0.0622	0.0855	0.1562	0.0747	0.0868	0.1875	0.0752	0.0719	0.078	0.0881
0.0804	0.0859	0.0817	0.0759	0.2926	0.0831	0.278	0.0904	1.0399	0.0837	0.8238	0.6953	0.0795	0.0868
0.0769	0.0844	0.0799	0.0813	0.0832	0.0829	0.2292	0.0872	0.0851	0.3066	0.5945	0.5037	0.089	0.0869
0.2885	0.0808	0.0642	0.062	0.0692	0.072	0.081	0.0755	0.0831	0.0768	0.0787	0.0736	0.0724	0.078
0.0779	0.1121	0.0689	0.0737	0.0806	0.0853	0.1686	0.0795	0.0815	0.08	0.4347	0.3984	0.0723	0.0924
0.0782	0.0715	0.0739	0.0633	0.0705	0.0784	0.0936	0.083	0.0885	0.0797	0.1526	0.095	0.0792	0.0827
0.0695	0.0729	0.0718	0.0655	0.0707	0.1791	0.202	0.0766	0.0851	0.0867	0.0906	0.0804	0.0818	0.0849
0.0712	0.0763	0.0639	0.0715	0.0754	0.143	0.0859	0.0808	0.0787	0.0761	0.3462	0.3053	0.0793	0.075
0.0718	0.0769	0.0738	0.0836	0.0786	0.0784	0.2118	0.0788	0.0873	0.0886	0.4474	0.3899	0.0854	0.1955
0.0818	0.0798	0.0762	0.0762	0.1292	0.0847	0.2111	0.0791	0.084	0.0752	0.4525	0.4019	0.0764	0.0876
0.0751	0.0775	0.076	0.076	0.0752	0.4693	0.4498	0.0829	0.0808	0.0844	0.5665	0.4923	0.0809	0.0835
0.0874	0.0881	0.4088	0.0886	0.0859	0.0967	0.8807	0.0882	0.0953	0.0892	0.0939	0.0957	0.0929	0.0909
0.0748	0.0761	0.0774	0.0762	0.0757	0.0776	0.086	0.3926	0.0808	0.0827	0.6364	0.6545	0.0759	0.0784
0.0781	0.0791	0.0798	0.0635	0.1113	0.0863	0.1659	0.0821	0.0827	0.0839	0.0836	0.0792	0.0785	0.0845
0.0747	0.0814	0.0736	0.0807	0.072	0.525	0.4717	0.0778	0.0798	0.0774	0.6102	0.5343	0.0801	0.0849
0.0752	0.0721	0.0731	0.0757	0.0786	0.0814	0.0811	0.087	0.4329	0.0742	0.4105	0.3612	0.0774	0.0822
0.6713	0.9357	0.075	0.9062	0.5595	0.0874	0.9767	0.8601	0.0809	0.0884	2.7585	2.6995	0.0793	0.0837
0.4559	0.0729	0.0647	0.0753	0.0821	0.082	0.0825	0.0873	0.0876	0.0775	0.4172	0.3737	0.0786	0.0899
0.0771	0.1045	0.0802	0.0781	0.0762	0.0835	0.0873	0.0856	0.0786	0.1684	0.3997	0.3528	0.0748	0.0813
0.0736	0.1494	0.0736	0.2171	0.0746	0.0835	0.0845	0.0892	0.087	0.0831	0.7192	0.6542	0.0788	0.0814
0.0807	0.0816	0.2796	0.0782	0.0824	0.0842	0.4005	0.0799	0.08	0.0841	0.4426	0.3958	0.0809	0.0903
0.0775	0.0701	0.0665	0.0622	0.0698	0.0787	0.0789	0.0812	0.0829	0.0787	0.1465	0.0915	0.0757	0.0811
0.0781	0.0741	0.0722	0.0774	0.0753	0.0822	0.0816	0.0833	0.7898	0.0856	0.4178	0.3726	0.0822	0.0839
0.077	0.073	0.0723	0.073	0.1438	0.0752	0.0899	0.084	0.085	0.0738	0.5604	0.4865	0.0794	0.0749
0.0732	0.0758	0.0775	0.075	0.0797	0.0847	0.1975	0.0766	0.084	0.0821	0.3988	0.3547	0.2521	0.0894
0.0741	0.123	0.0725	0.0687	0.1174	0.0798	0.0864	0.0823	0.0833	0.0797	0.0799	0.0804	0.0713	0.0819
0.077	0.1062	0.0728	0.0778	0.0777	0.0825	0.0899	0.0785	0.0821	0.0794	0.3501	0.3229	0.0828	0.1991
0.074	0.0816	0.0688	0.0774	0.1811	0.0845	0.0893	0.081	0.0839	0.079	0.902	0.7729	0.0793	0.0817
0.0802	0.0765	0.0869	0.0775	0.1255	0.2435	0.2399	0.0865	0.0882	0.08	0.5047	0.4297	0.0799	0.0854
0.0764	0.5222	0.0774	0.5388	0.0828	0.0867	0.5638	1.0667	0.0876	1.0477	1.8303	1.7841	0.0766	0.0884
0.0792	0.0775	0.0748	0.0722	0.0676	0.0863	0.2117	0.0725	0.0827	0.2301	0.0833	0.0801	0.073	0.083
0.075	0.0782	0.0755	0.077	0.0755	0.0877	0.2102	0.0817	0.559	0.0835	0.5617	0.5235	0.0804	0.0896
0.1702	0.0756	0.0773	0.0741	0.0744	0.08	0.1905	0.0947	0.0849	0.0802	0.3589	0.3323	0.0791	0.0833
0.0741	0.0657	0.0672	0.0591	0.0615	0.0733	0.086	0.0747	0.088	0.0803	0.0833	0.074	0.0838	0.1864
0.0792	0.0786	0.0735	0.0809	0.0787	0.4554	0.4627	0.0797	0.0844	0.0839	0.5665	0.5536	0.0848	0.0833
0.0822	0.0749	0.0762	0.0692	0.0661	0.1943	0.2214	0.0734	0.2097	0.0769	0.085	0.0746	0.0869	0.0851
0.0743	0.7135	0.074	0.0785	0.0818	1.0491	0.9493	0.8426	1.1576	0.0805	1.4285	1.3696	0.0749	0.0907
0.0761	0.0791	0.3063	0.0775	0.0783	0.0878	0.4376	0.0789	0.0844	0.0807	0.4395	0.3803	0.0851	0.081
0.0758	0.1412	0.0717	0.074	0.0785	0.2889	0.2571	0.0768	0.0933	0.0781	0.084	0.0794	0.077	0.0818
0.0836	0.0746	0.0686	0.0646	0.0609	0.1632	0.0831	0.0755	0.0849	0.0795	0.0824	0.0807	0.0753	0.0873
0.0787	0.0841	0.0753	0.0751	0.0747	0.0812	0.1623	0.0773	0.084	0.0841	0.3693	0.3342	0.0833	0.0865
0.0755	0.1996	0.0748	0.0784	0.0815	0.0863	0.2656	0.2688	0.095	0.0871	0.4922	0.4653	0.0812	0.092
